study_id,kikm_uri,variable,variable_label,type
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_GLYLOAD,Mother Glycemic Load() Average Daily,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_ISOFLAV,Mother Isoflavones(mg) Total,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_K,Mother Potassium(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_LUTZEA,Mother Lutein and Zeaxanthin(µg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_LYCO,Mother Lycopene(µg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_MG,Mother Magnesium(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_MG_2,Mother Magnesium(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_MTHIONE,Mother Methionine(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_OMEGA3,Mother Omega 3(g) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_OMEGA3_2,Mother Omega 3(g) Total,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_OMEGA6,Mother Omega 6(g) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_PHOS,Mother Phosphorus(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_PHOSCHOL,Mother Phosphocholine(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_PHTICHOL,Mother Phosphatidylcholine(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_PROT,Mother Total Protein(% kcal) alc beverages not in denominator,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_PROT_2,Mother Total Protein(g),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_QUERCTIN,Mother Quercetin(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_RETEQA,Mother Retinol Equivalents of Vitamin A(RAE),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_RETINOL,Mother Retinol(µg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_SE,Mother Selenium(µg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_SE_2,Mother Selenium(µg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_SODIUM,Mother Sodium(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_SPHMYLIN,Mother Sphingomyelin(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_SUGARS,Mother Sugars(g) Total,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITA,Mother Vitamin A(IU) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB1,Mother Thiamin(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB12,Mother Vitamin B12(µg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB12_2,Mother Vitamin B12(µg) food folate,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB12_3,Mother Vitamin B12(µg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB1_2,Mother Thiamin(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB2,Mother Riboflavin(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB2_2,Mother Riboflavin(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB3,Mother Niacin(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB3_2,Mother Niacin(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB6,Mother Vitamin B6(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITB6_2,Mother Vitamin B6(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITC,Mother Vitamin C(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITC_2,Mother Vitamin C(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITD,Mother Vitamin D(IU),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITD_2,Mother Vitamin D(IU) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITE_ATR,Mother Vitamin E-Alpha Tocotrienol() from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITE_ATR_2,Mother Vitamin E-Alpha Tocotrienol(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_VITK_PHQ,Mother Vitamin K-Phylloquinone(µg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_ZN,Mother Zinc(mg),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_ZN_2,Mother Zinc(mg) from supplements,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MO_ZN_3,Mother Zinc(mg) Animal,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MAGE,Maternal age at birth of child (yrs),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MRACEN,Maternal race (num),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MRACE,Maternal race,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MMARITN,Mothers marital status (num),time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,MMARIT,Mothers marital status,time-varying
CANDLE,http://debategraph.org/Details.aspx?nid=420688,FAGE,Fathers age at birth of child (yrs),time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,STUDYID,Study ID,subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SUBJID,Subject ID,subject id
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,AGEDAYS,Age since birth at examination (days),time indicator
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,WTKG,Weight (kg),time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,HTCM,Standing height (cm),time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,BMI,BMI (kg/m**2),time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,WAZ,Weight for age z-score,time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,HAZ,Length/height for age z-score,time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,WHZ,Weight for length/height z-score,time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,BAZ,BMI for age z-score,time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,DIARFL,Child had diarrhea on this day,time-varying
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SITEID,Investigational Site ID,subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SEXN,Sex (numeric),subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SEX,Sex,subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,BWTREPT,Reported birth weight (gm),subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,BIRTHLEN,Birth length (cm),subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SUMEP,Number of diarrheal episodes,subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SUMDIAR,Number of diarrheal days,subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,SUMDAYS,Number of days monitored,subject-level
CMC-V-BCS-2002,http://debategraph.org/Details.aspx?nid=420655,PCTDIAR,Percent of days with diarrhea,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,STUDYID,Study ID,time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,SUBJID,Subject ID,subject id
CMIN,http://debategraph.org/Details.aspx?nid=420701,SITEID,Investigational Site ID,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,SEXN,Sex (numeric),subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,SEX,Sex,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,AGEDAYS,Age since birth at examination (days),time indicator
CMIN,http://debategraph.org/Details.aspx?nid=420701,WTKG,Weight (kg),time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,LENCM,Recumbent length (cm),time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,BMI,BMI (kg/m**2),time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,WAZ,Weight for age z-score,time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,HAZ,Length/height for age z-score,time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,WHZ,Weight for length/height z-score,time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,BAZ,BMI for age z-score,time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,DIARFL,Child had diarrhea on this day,time-varying
CMIN,http://debategraph.org/Details.aspx?nid=420701,SUMEP,Number of diarrheal episodes,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,SUMDIAR,Number of diarrheal days,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,SUMDAYS,Number of days monitored,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,PCTDIAR,Percent of days with diarrhea,subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,CTRYCD,Country of investigative site (code),subject-level
CMIN,http://debategraph.org/Details.aspx?nid=420701,COUNTRY,Country of investigative site,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,STUDYID,Study ID,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,SUBJID,Subject ID,subject id
COHORTS,http://debategraph.org/Details.aspx?nid=420720,SUBJIDO,Original Subject ID,subject id
COHORTS,http://debategraph.org/Details.aspx?nid=420720,SITEID,Investigational Site ID,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,SEXN,Sex (numeric),subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,SEX,Sex,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,RACEN,Race (num),subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,RACE,Race,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,RACESPFY,Specified race,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FEEDINGN,Feeding practice (numeric),subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FEEDING,Feeding practice,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,DURBRST,Breastfeeding duration (days),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,GAGEBRTH,Gestational age at birth (days),subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,AGEMNRCH,Age of menarche,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BIRTHWT,Birth weight (gm),subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BIRTHLEN,Birth length (cm),subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,AGESOLID,Age at introducing solid foods,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,AGEDAYS,Age since birth at examination (days),time indicator
COHORTS,http://debategraph.org/Details.aspx?nid=420720,AGEIMPFL,Age is imputed,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,ANTPTNUM,Time point (num),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,ANTPT,Time point description,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,WTKG,Weight (kg),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,HTCM,Standing height (cm),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,LENCM,Recumbent length (cm),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BMI,BMI (kg/m**2),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,TSFTMM,Triceps skinfold thickness (mm),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,SSFTMM,Subscapular skinfold thickness (mm),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,WAZ,Weight for age z-score,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,HAZ,Length/height for age z-score,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,WHZ,Weight for length/height z-score,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BAZ,BMI for age z-score,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,R_WAZ,Weight for age z-score (rpt),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,R_HAZ,Length/height for age z-score (rpt),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,R_WHZ,Weight for length/height z-score (rpt),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,R_BAZ,BMI for age z-score (rpt),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,HPCIRCM,Hip circumference (cm),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,WSTCIRCM,Waist circumference (cm),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FFMKG,Fat-free mass (kg),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FFMPCT,Fat-free mass (% of body weight),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FMKG,Fat mass (kg),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FMPCT,Fat mass (% of body weight),time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,FMEXHDKG,Dexa derived subtotal fat excluding head,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BALYMNDV,"Cognitive, neuropsychological and developmental assessment of children Bayley Mental Development Ind",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BALYPHDV,"Cognitive, neuropsychological and developmental assessment of children Bayley Physical Development I",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,BALYPSMT,"Cognitive, neuropsychological and developmental assessment of children Bayley Psychomotor Developmen",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CEBUATS,"Cognitive, neuropsychological and developmental assessment of children Cebuano achievement test scor",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CHLDADLT,Household information Ratio of all children to adults,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CHLDDR,Household information Child dependency ratio,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CISPMNTL,"Cognitive, neuropsychological and developmental assessment of children CIS mental score (%)",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CISPMOTR,"Cognitive, neuropsychological and developmental assessment of children CIS motor score (%)",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CISTMNTL,"Cognitive, neuropsychological and developmental assessment of children Total score of mental develop",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CISTMOTR,"Cognitive, neuropsychological and developmental assessment of children Total score of motor developm",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,CRWDINDX,Socioeconomic information Crowding index,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,DAPBYAGE,"Cognitive, neuropsychological and developmental assessment of children DAP total by age score (Total",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,DDST,"Cognitive, neuropsychological and developmental assessment of children Denver Development Screening",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,EATS,"Cognitive, neuropsychological and developmental assessment of children English achievement test scor",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,GENIQ,"Cognitive, neuropsychological and developmental assessment of children General Intelligence IQ",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,GGQT,"Cognitive, neuropsychological and developmental assessment of children Griffiths General Quotient To",time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,GLUC,Glucose,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,H2OAVAIL,Household information Water availability at water source,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,HCACCESS,Healthcare information Access to health care,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,HCUTILIZ,Household information Use of preventive health services,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,HOMETYPE,Socioeconomic information HOMETYPE,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,INCTOT,Socioeconomic information Total family income,subject-level
COHORTS,http://debategraph.org/Details.aspx?nid=420720,MATEMP,Parent information-Mother-Maternal empowerment,time-varying
COHORTS,http://debategraph.org/Details.aspx?nid=420720,MATEMPQT,Parent information-Mother-Maternal empowerment quartiles,time-varying
